1	0.8519551928917845	268.5898666381836	7.528657712413521	23.839907372937276	(0.8658428673436596, 0.8877379020685238)	8906.46293366348	0.5428005132638755	0.19402205127636402	(0.901650009740171+0j)	0.6767703960634252	5.627517172503871
2	0.7026823246202452	295.8629035949707	7.661771814989709	23.41989845771402	(0.8391849450464954, 0.8886902761035244)	9210.008382807495	0.5437892615840778	0.19697249266696515	(0.9002747959074335+0j)	0.6716445921352993	5.833247577073025
3	0.7031625385708294	301.7965660095215	7.678963985103817	23.333660670174726	(0.8333794046118091, 0.8859295442780745)	9419.034786638116	0.5434384345023705	0.19708077316803638	(0.8974641058341603+0j)	0.6781016274287662	5.802410785295772
4	0.690139914036583	313.51720428466797	7.711067608293158	23.168189830986652	(0.8329099531358306, 0.8881892096763706)	10067.667728029002	0.5425755320032186	0.20372075607214118	(0.895518789385047+0j)	0.6965362502568312	5.792710041439396
5	0.6570474354834834	287.64940643310547	7.618016281034418	23.542168786756704	(0.8320955200701011, 0.8931620190277959)	9924.804102325781	0.5212815266788223	0.1917575154361626	(0.9051928204427376+0j)	0.6926378568371497	5.535674556451518
6	0.66431926338337	317.6387252807617	7.760580900020418	23.111469163870964	(0.8261330972866631, 0.8854312343898995)	9617.871727183086	0.5227257307393723	0.1947390059073823	(0.8950403034519553+0j)	0.6959162871285578	5.68687853346469
7	0.6871024563539156	244.81460189819336	7.608470322488835	24.242430432494206	(0.8309338323411363, 0.8843253388609001)	8382.4475132674	0.5212971283602891	0.1837714618260667	(0.8975290562859248+0j)	0.7030597039815422	5.684755867946924
8	0.6702305205364123	248.6874542236328	7.490420517977133	24.174264843188414	(0.8299779173052381, 0.8836781940646824)	8107.705223285373	0.5106405172725867	0.1836081078124961	(0.890044687459743+0j)	0.7159982416543221	5.614525428880803
9	0.6258491638679596	356.2334632873535	7.682103441594204	22.613456477664084	(0.8133835549846531, 0.8798493994871963)	9740.251589425723	0.4914149327185986	0.1941691684469527	(0.8808268049572131+0j)	0.7177420531768866	5.465491294439748
10	0.6116029161378691	288.1437072753906	7.294459333143933	23.53471221335111	(0.8342154349206219, 0.898310987180168)	8497.690608190022	0.4734009249028318	0.1930340101325121	(0.902929242039679+0j)	0.6988532687704626	5.3073701741312345
11	0.7284086632660975	193.77363204956055	7.4397448830292925	25.257856812103054	(0.8410662445977944, 0.881767424126506)	5488.021975429828	0.5744170800029644	0.16067643090155573	(0.8955352495226832+0j)	0.749850342491555	5.943287957859459
12	0.7294612723963507	193.0296745300293	7.443825219940974	25.27456282461199	(0.8394646487014452, 0.8819098803813964)	5506.139005618887	0.5738658799362432	0.16515621846867204	(0.8948499371853393+0j)	0.7407430692047737	6.018921827738043
13	0.7193585782118012	188.2759780883789	7.352030010539872	25.38285448441124	(0.8349510712370477, 0.8780837843683964)	5657.196432380025	0.5683876443032955	0.17050840443635532	(0.8901594722693575+0j)	0.7433089824599977	5.960173676166212
14	0.7226398675318508	179.04944229125977	7.3147451752443	25.601073882717653	(0.8417316838975579, 0.8820214340473232)	5817.133931237399	0.5652488515643406	0.17042479170670835	(0.8957309270292807+0j)	0.7375072476858111	5.958772985519458
15	0.7220997310616942	178.44459915161133	7.313319233707177	25.61576952841561	(0.8443023504961672, 0.8851919080317131)	5829.162126939233	0.5631101633393675	0.17418153925022473	(0.8981664239599072+0j)	0.7354716456416168	5.958711659168132
16	0.7225128472197859	179.74589920043945	7.344202165684129	25.58421369879394	(0.838461309421192, 0.8797788596990237)	5826.888320437764	0.5613672919441204	0.17504706020364616	(0.8937582697294526+0j)	0.7418773486691216	5.9841104562558085
17	0.718441913497844	176.7878303527832	7.25105988220227	25.65627994945038	(0.8432358580239313, 0.8845597381404137)	5847.4192932375645	0.55734806152865	0.17636806702112248	(0.8996366765355899+0j)	0.7211023946740657	5.938490335044403
18	0.7093824438803457	176.9673080444336	7.2487555126334335	25.651873162419694	(0.8421697180968012, 0.884065705822855)	5930.413666672266	0.5527084044994827	0.17972938472428937	(0.8983696985752525+0j)	0.7230629964156314	5.903560568192911
19	0.7016874032531253	163.20169830322266	7.18148791099189	26.003556870880544	(0.8409210467312807, 0.8825984530955642)	5884.872674619223	0.5508065895764508	0.17451213768710816	(0.8986222910041685+0j)	0.7352589785140136	5.846250688578736
20	0.7004755878794345	145.93926239013672	7.038801825604747	26.489082139677272	(0.843937969463857, 0.8871981786761179)	5615.769841786462	0.5492279741151311	0.16965638774338426	(0.8996404453767423+0j)	0.7528961756461809	5.766852170416706
21	0.6915620544253885	151.23368453979492	7.055879984260994	26.334318277684297	(0.8343141719895755, 0.8798514762716358)	5761.358396424833	0.543927280200279	0.17216546543667754	(0.8920760919429166+0j)	0.767223765797371	5.725894832255724
22	0.6789751148078722	149.41972732543945	6.979867867692013	26.386724213337054	(0.8382690583511239, 0.8836450938126438)	5692.096929445802	0.5332600446384478	0.172603433869251	(0.8941035414886283+0j)	0.7646105382744107	5.6447394913971065
23	0.8753470422668049	152.1640625	6.939962963698005	26.307682662576127	(0.8750706841739698, 0.8848973578546576)	5681.007655979443	0.5267001698852397	0.1752606871457606	(0.8942863993457615+0j)	0.763060239820168	5.497930215060063
24	0.6558875758187976	148.6534881591797	6.890973763495236	26.409052564725293	(0.8396050267500493, 0.8896758963382112)	5797.0476635145815	0.5138350474896909	0.17514081121640396	(0.899974159311837+0j)	0.7486070301272676	5.505375140706743
25	0.6399492639368417	144.5768928527832	6.783606897534909	26.529814739151902	(0.8414026937906215, 0.8927624489045619)	5558.443816312555	0.4987023885403405	0.174937604549538	(0.9017391721485938+0j)	0.7492474217432289	5.398690619721897
